IP,地区,洲,城市,延迟
104.24.84.152,LAX,North America,Los Angeles,177 ms
172.67.223.144,LAX,North America,Los Angeles,177 ms
104.24.230.28,SJC,North America,San Jose,177 ms
104.16.201.144,SJC,North America,San Jose,177 ms
104.24.15.124,SJC,North America,San Jose,177 ms
104.19.53.135,LAX,North America,Los Angeles,177 ms
104.25.63.34,LAX,North America,Los Angeles,177 ms
104.25.213.144,SJC,North America,San Jose,177 ms
104.24.77.229,SJC,North America,San Jose,177 ms
104.17.88.240,SJC,North America,San Jose,177 ms
104.17.154.144,SJC,North America,San Jose,177 ms
104.17.137.250,SJC,North America,San Jose,177 ms
104.18.240.188,SJC,North America,San Jose,177 ms
104.17.55.65,SJC,North America,San Jose,177 ms
104.21.45.160,SJC,North America,San Jose,177 ms
104.18.16.12,LAX,North America,Los Angeles,177 ms
104.19.95.155,SJC,North America,San Jose,177 ms
104.22.61.103,LAX,North America,Los Angeles,177 ms
104.16.51.133,SJC,North America,San Jose,177 ms
104.25.65.1,SJC,North America,San Jose,177 ms
104.16.53.18,SJC,North America,San Jose,177 ms
104.16.198.232,SJC,North America,San Jose,177 ms
104.25.13.142,LAX,North America,Los Angeles,177 ms
104.16.27.216,SJC,North America,San Jose,177 ms
104.24.225.4,LAX,North America,Los Angeles,177 ms
172.67.222.225,LAX,North America,Los Angeles,178 ms
104.24.143.185,LAX,North America,Los Angeles,178 ms
104.16.0.199,SJC,North America,San Jose,178 ms
198.41.215.120,LAX,North America,Los Angeles,178 ms
104.22.25.94,SJC,North America,San Jose,178 ms
104.18.117.48,SJC,North America,San Jose,178 ms
104.24.170.47,SJC,North America,San Jose,178 ms
104.18.2.227,SJC,North America,San Jose,178 ms
104.22.33.3,SJC,North America,San Jose,178 ms
104.16.177.35,SJC,North America,San Jose,178 ms
104.19.83.126,LAX,North America,Los Angeles,178 ms
104.17.106.112,SJC,North America,San Jose,178 ms
104.16.191.58,SJC,North America,San Jose,178 ms
104.24.217.89,SJC,North America,San Jose,178 ms
104.17.235.125,SJC,North America,San Jose,178 ms
104.22.36.208,SJC,North America,San Jose,178 ms
104.17.214.96,SJC,North America,San Jose,178 ms
104.16.143.35,SJC,North America,San Jose,178 ms
104.16.5.89,SJC,North America,San Jose,178 ms
8.39.214.12,LAX,North America,Los Angeles,178 ms
104.16.124.194,SJC,North America,San Jose,178 ms
104.16.104.155,SJC,North America,San Jose,178 ms
104.24.5.22,SJC,North America,San Jose,178 ms
104.16.179.135,SJC,North America,San Jose,178 ms
104.16.170.235,SJC,North America,San Jose,178 ms
104.16.39.241,SJC,North America,San Jose,178 ms
104.17.232.203,SJC,North America,San Jose,178 ms
104.17.121.76,SJC,North America,San Jose,179 ms
104.16.189.83,SJC,North America,San Jose,179 ms
104.19.182.171,SJC,North America,San Jose,179 ms
104.17.18.91,SJC,North America,San Jose,179 ms
104.16.131.229,SJC,North America,San Jose,179 ms
104.25.32.113,SJC,North America,San Jose,179 ms
104.16.126.172,SJC,North America,San Jose,179 ms
104.16.108.202,SJC,North America,San Jose,179 ms
104.16.102.249,SJC,North America,San Jose,179 ms
104.17.140.210,SJC,North America,San Jose,179 ms
104.16.229.254,SJC,North America,San Jose,179 ms
172.64.94.78,LAX,North America,Los Angeles,179 ms
172.67.127.142,SJC,North America,San Jose,179 ms
104.17.204.7,SJC,North America,San Jose,179 ms
104.25.48.141,SJC,North America,San Jose,179 ms
104.17.72.85,SJC,North America,San Jose,179 ms
104.24.159.191,SJC,North America,San Jose,179 ms
104.16.99.33,SJC,North America,San Jose,179 ms
104.17.246.32,SJC,North America,San Jose,179 ms
104.25.161.40,SJC,North America,San Jose,179 ms
104.16.98.125,SJC,North America,San Jose,179 ms
104.17.97.154,SJC,North America,San Jose,179 ms
104.18.242.244,SJC,North America,San Jose,179 ms
104.24.197.35,SJC,North America,San Jose,179 ms
104.22.12.19,SJC,North America,San Jose,179 ms
104.16.248.54,SJC,North America,San Jose,179 ms
104.16.237.108,SJC,North America,San Jose,179 ms
104.16.230.163,SJC,North America,San Jose,179 ms
104.18.70.75,SJC,North America,San Jose,179 ms
104.19.107.39,LAX,North America,Los Angeles,179 ms
104.24.87.189,SJC,North America,San Jose,179 ms
104.18.154.231,SJC,North America,San Jose,179 ms
104.17.105.117,SJC,North America,San Jose,180 ms
104.24.13.87,SJC,North America,San Jose,180 ms
104.25.18.186,SJC,North America,San Jose,180 ms
104.18.69.250,SJC,North America,San Jose,180 ms
104.16.253.179,SJC,North America,San Jose,180 ms
104.18.85.196,SJC,North America,San Jose,180 ms
104.17.147.124,SJC,North America,San Jose,180 ms
104.19.126.12,LAX,North America,Los Angeles,180 ms
162.159.15.233,LAX,North America,Los Angeles,180 ms
104.16.2.40,SJC,North America,San Jose,180 ms
104.25.4.245,SJC,North America,San Jose,180 ms
104.18.21.230,SJC,North America,San Jose,180 ms
104.19.154.200,SJC,North America,San Jose,180 ms
104.16.233.206,SJC,North America,San Jose,180 ms
104.16.67.96,SJC,North America,San Jose,180 ms
104.17.76.39,SJC,North America,San Jose,180 ms
104.22.54.134,LAX,North America,Los Angeles,180 ms
104.17.75.62,SJC,North America,San Jose,180 ms
104.22.60.235,LAX,North America,Los Angeles,180 ms
104.22.77.150,LAX,North America,Los Angeles,180 ms
104.21.60.224,SJC,North America,San Jose,180 ms
104.19.102.252,SJC,North America,San Jose,180 ms
104.16.163.11,SJC,North America,San Jose,180 ms
104.18.253.74,SJC,North America,San Jose,180 ms
104.16.109.45,SJC,North America,San Jose,180 ms
104.21.227.241,SJC,North America,San Jose,180 ms
104.22.78.27,SJC,North America,San Jose,180 ms
104.18.174.25,SJC,North America,San Jose,180 ms
104.23.113.124,SJC,North America,San Jose,180 ms
104.19.12.2,SJC,North America,San Jose,180 ms
104.17.150.15,SJC,North America,San Jose,180 ms
104.22.62.121,SJC,North America,San Jose,180 ms
104.25.221.76,SJC,North America,San Jose,180 ms
104.16.223.54,SJC,North America,San Jose,181 ms
104.18.233.137,SJC,North America,San Jose,181 ms
172.67.79.185,HKG,Asia Pacific,Hong Kong,181 ms
104.24.132.121,SJC,North America,San Jose,181 ms
104.25.7.63,SJC,North America,San Jose,181 ms
104.17.156.194,SJC,North America,San Jose,181 ms
104.17.193.209,SJC,North America,San Jose,181 ms
104.16.75.212,SJC,North America,San Jose,181 ms
104.21.93.53,SJC,North America,San Jose,181 ms
104.17.49.181,SJC,North America,San Jose,181 ms
104.19.186.101,SJC,North America,San Jose,181 ms
104.24.82.32,SJC,North America,San Jose,181 ms
104.18.118.210,SJC,North America,San Jose,181 ms
104.17.90.211,SJC,North America,San Jose,181 ms
104.17.177.149,SJC,North America,San Jose,181 ms
104.16.4.97,SJC,North America,San Jose,181 ms
104.18.252.89,SJC,North America,San Jose,181 ms
104.25.249.225,SJC,North America,San Jose,181 ms
104.19.11.54,SJC,North America,San Jose,181 ms
104.17.216.234,SJC,North America,San Jose,181 ms
104.17.80.1,SJC,North America,San Jose,182 ms
104.25.51.90,SJC,North America,San Jose,182 ms
104.17.118.175,SJC,North America,San Jose,182 ms
172.64.90.194,PHX,North America,Phoenix,182 ms
104.24.166.142,SJC,North America,San Jose,182 ms
104.19.251.91,SJC,North America,San Jose,182 ms
104.18.237.213,SJC,North America,San Jose,182 ms
104.17.111.238,SJC,North America,San Jose,182 ms
104.21.205.88,SJC,North America,San Jose,182 ms
104.16.91.194,SJC,North America,San Jose,182 ms
104.17.202.51,SJC,North America,San Jose,182 ms
104.18.185.64,SJC,North America,San Jose,182 ms
104.18.152.207,SJC,North America,San Jose,182 ms
104.17.51.32,SJC,North America,San Jose,182 ms
104.22.59.110,LAX,North America,Los Angeles,182 ms
104.16.190.187,SJC,North America,San Jose,182 ms
104.24.137.205,SJC,North America,San Jose,182 ms
172.64.80.109,SJC,North America,San Jose,182 ms
104.24.186.9,SJC,North America,San Jose,182 ms
8.39.125.58,LAX,North America,Los Angeles,182 ms
104.16.213.43,SJC,North America,San Jose,182 ms
104.20.13.224,SJC,North America,San Jose,182 ms
104.25.225.29,SJC,North America,San Jose,183 ms
104.18.100.30,SJC,North America,San Jose,183 ms
104.17.225.18,SJC,North America,San Jose,183 ms
104.17.125.4,SJC,North America,San Jose,183 ms
104.17.209.39,SJC,North America,San Jose,183 ms
104.19.219.185,SJC,North America,San Jose,183 ms
104.16.141.157,SJC,North America,San Jose,183 ms
104.18.163.42,SJC,North America,San Jose,183 ms
172.67.35.190,SJC,North America,San Jose,183 ms
104.17.153.183,SJC,North America,San Jose,183 ms
104.22.76.254,LAX,North America,Los Angeles,183 ms
104.19.236.155,SJC,North America,San Jose,183 ms
104.17.144.228,SJC,North America,San Jose,183 ms
104.17.5.62,SJC,North America,San Jose,183 ms
104.19.139.85,SJC,North America,San Jose,183 ms
104.16.93.167,SJC,North America,San Jose,183 ms
104.21.215.15,PHX,North America,Phoenix,183 ms
104.16.117.157,SJC,North America,San Jose,183 ms
104.16.119.171,SJC,North America,San Jose,183 ms
104.16.37.84,SJC,North America,San Jose,183 ms
104.17.191.106,SJC,North America,San Jose,183 ms
104.18.234.152,SJC,North America,San Jose,183 ms
104.22.44.90,SJC,North America,San Jose,184 ms
104.17.103.40,SJC,North America,San Jose,184 ms
104.16.142.183,SJC,North America,San Jose,184 ms
104.19.246.0,SJC,North America,San Jose,184 ms
104.27.99.120,SJC,North America,San Jose,184 ms
104.17.40.86,SJC,North America,San Jose,184 ms
104.18.123.54,SJC,North America,San Jose,184 ms
104.16.224.3,SJC,North America,San Jose,184 ms
172.67.211.236,PHX,North America,Phoenix,184 ms
104.17.33.102,SJC,North America,San Jose,184 ms
104.19.131.68,LAX,North America,Los Angeles,184 ms
104.21.70.247,PHX,North America,Phoenix,184 ms
104.18.136.226,SJC,North America,San Jose,184 ms
104.18.131.217,SJC,North America,San Jose,184 ms
104.16.164.199,SJC,North America,San Jose,184 ms
104.18.128.5,SJC,North America,San Jose,184 ms
104.27.26.54,SJC,North America,San Jose,184 ms
104.24.201.177,SJC,North America,San Jose,184 ms
104.17.41.1,SJC,North America,San Jose,185 ms
104.16.106.189,SJC,North America,San Jose,185 ms
104.17.74.249,SJC,North America,San Jose,185 ms
104.20.8.189,SJC,North America,San Jose,185 ms
104.18.88.105,SJC,North America,San Jose,185 ms
104.25.103.246,SJC,North America,San Jose,185 ms
104.25.21.16,PHX,North America,Phoenix,185 ms
104.18.223.28,SJC,North America,San Jose,185 ms
104.17.70.237,SJC,North America,San Jose,185 ms
104.16.214.222,SJC,North America,San Jose,185 ms
104.24.148.136,SJC,North America,San Jose,185 ms
104.27.53.13,SJC,North America,San Jose,186 ms
104.18.50.152,LAX,North America,Los Angeles,186 ms
104.22.75.166,LAX,North America,Los Angeles,186 ms
104.16.9.42,SJC,North America,San Jose,186 ms
104.16.48.107,SJC,North America,San Jose,186 ms
104.16.246.147,SJC,North America,San Jose,186 ms
104.24.162.232,SJC,North America,San Jose,186 ms
104.18.87.112,SJC,North America,San Jose,186 ms
104.25.40.129,SJC,North America,San Jose,186 ms
104.19.250.118,SJC,North America,San Jose,186 ms
104.16.196.151,SJC,North America,San Jose,186 ms
104.16.68.198,SJC,North America,San Jose,186 ms
104.24.89.5,SJC,North America,San Jose,186 ms
104.17.84.24,SJC,North America,San Jose,186 ms
104.21.228.127,SJC,North America,San Jose,186 ms
104.18.71.222,SJC,North America,San Jose,186 ms
104.17.60.197,SJC,North America,San Jose,186 ms
104.22.52.165,LAX,North America,Los Angeles,186 ms
104.16.192.57,SJC,North America,San Jose,187 ms
104.27.76.27,SJC,North America,San Jose,187 ms
172.67.143.38,PHX,North America,Phoenix,187 ms
104.16.222.251,SJC,North America,San Jose,187 ms
104.24.165.173,SJC,North America,San Jose,187 ms
104.18.97.41,SJC,North America,San Jose,187 ms
104.19.231.23,SJC,North America,San Jose,187 ms
104.17.42.191,SJC,North America,San Jose,187 ms
104.19.157.104,SJC,North America,San Jose,187 ms
104.16.135.222,SJC,North America,San Jose,187 ms
104.17.13.3,SJC,North America,San Jose,187 ms
104.17.167.76,SJC,North America,San Jose,187 ms
104.24.158.161,SJC,North America,San Jose,187 ms
104.16.185.28,SJC,North America,San Jose,187 ms
172.67.139.119,PHX,North America,Phoenix,187 ms
104.16.208.231,SJC,North America,San Jose,187 ms
104.17.201.150,SJC,North America,San Jose,187 ms
104.18.96.92,SJC,North America,San Jose,187 ms
104.17.2.108,SJC,North America,San Jose,187 ms
104.18.73.25,SJC,North America,San Jose,187 ms
104.16.125.150,SJC,North America,San Jose,188 ms
104.16.122.149,SJC,North America,San Jose,188 ms
104.21.236.122,SJC,North America,San Jose,188 ms
104.17.231.141,SJC,North America,San Jose,188 ms
104.19.222.248,SJC,North America,San Jose,188 ms
104.18.112.238,SJC,North America,San Jose,188 ms
104.17.215.87,SJC,North America,San Jose,188 ms
104.27.0.156,PHX,North America,Phoenix,188 ms
172.67.66.129,HKG,Asia Pacific,Hong Kong,188 ms
104.17.15.93,SJC,North America,San Jose,188 ms
104.17.211.24,SJC,North America,San Jose,188 ms
104.24.54.84,SJC,North America,San Jose,188 ms
104.25.248.22,SJC,North America,San Jose,188 ms
172.67.15.166,SJC,North America,San Jose,188 ms
104.27.21.74,SJC,North America,San Jose,188 ms
104.17.79.17,SJC,North America,San Jose,188 ms
104.16.174.45,SJC,North America,San Jose,189 ms
172.67.108.188,SJC,North America,San Jose,189 ms
104.25.132.31,SJC,North America,San Jose,189 ms
104.18.232.246,SJC,North America,San Jose,189 ms
104.17.1.23,SJC,North America,San Jose,189 ms
104.22.73.218,LAX,North America,Los Angeles,189 ms
104.24.241.40,SJC,North America,San Jose,189 ms
172.67.74.55,HKG,Asia Pacific,Hong Kong,189 ms
104.16.241.64,SJC,North America,San Jose,189 ms
104.16.40.54,SJC,North America,San Jose,189 ms
104.16.44.197,SJC,North America,San Jose,189 ms
104.26.7.165,HKG,Asia Pacific,Hong Kong,189 ms
172.67.106.103,SJC,North America,San Jose,189 ms
104.18.160.170,SJC,North America,San Jose,189 ms
104.22.65.94,LAX,North America,Los Angeles,189 ms
104.18.201.68,SJC,North America,San Jose,189 ms
104.18.215.163,SJC,North America,San Jose,189 ms
104.16.83.182,SJC,North America,San Jose,189 ms
104.27.42.121,SJC,North America,San Jose,189 ms
104.16.70.223,SJC,North America,San Jose,190 ms
104.25.74.114,SJC,North America,San Jose,190 ms
104.17.113.14,SJC,North America,San Jose,190 ms
104.17.152.198,SJC,North America,San Jose,190 ms
104.16.21.163,SJC,North America,San Jose,190 ms
104.21.80.43,PHX,North America,Phoenix,190 ms
172.67.32.233,SJC,North America,San Jose,190 ms
104.18.138.90,SJC,North America,San Jose,190 ms
104.25.46.201,PHX,North America,Phoenix,190 ms
104.26.4.3,HKG,Asia Pacific,Hong Kong,190 ms
104.25.126.67,PHX,North America,Phoenix,190 ms
172.64.84.121,PHX,North America,Phoenix,190 ms
104.25.194.252,SJC,North America,San Jose,190 ms
104.16.245.197,SJC,North America,San Jose,191 ms
104.18.52.253,LAX,North America,Los Angeles,191 ms
104.21.234.231,SJC,North America,San Jose,191 ms
104.16.45.174,SJC,North America,San Jose,191 ms
104.17.139.63,SJC,North America,San Jose,191 ms
104.22.45.208,PHX,North America,Phoenix,191 ms
104.22.57.125,SJC,North America,San Jose,191 ms
104.21.48.193,SJC,North America,San Jose,192 ms
104.26.5.140,HKG,Asia Pacific,Hong Kong,192 ms
104.16.54.94,SJC,North America,San Jose,192 ms
104.18.93.118,SJC,North America,San Jose,192 ms
104.24.65.68,SJC,North America,San Jose,192 ms
172.67.87.203,SJC,North America,San Jose,192 ms
172.67.86.220,SJC,North America,San Jose,192 ms
104.25.240.10,SJC,North America,San Jose,192 ms
104.17.24.111,SJC,North America,San Jose,193 ms
104.23.129.19,LAX,North America,Los Angeles,193 ms
104.18.95.207,SJC,North America,San Jose,193 ms
104.27.13.164,SJC,North America,San Jose,193 ms
172.64.79.108,SJC,North America,San Jose,193 ms
104.21.22.14,PHX,North America,Phoenix,193 ms
104.16.1.75,SJC,North America,San Jose,193 ms
104.18.111.34,SJC,North America,San Jose,193 ms
104.25.123.196,SJC,North America,San Jose,193 ms
104.24.90.134,SJC,North America,San Jose,193 ms
172.67.73.185,HKG,Asia Pacific,Hong Kong,193 ms
104.16.26.246,SJC,North America,San Jose,193 ms
104.17.27.38,SJC,North America,San Jose,193 ms
104.16.199.55,SJC,North America,San Jose,193 ms
104.18.170.139,SJC,North America,San Jose,193 ms
104.21.201.170,PDX,North America,Portland,193 ms
104.19.218.92,SJC,North America,San Jose,193 ms
104.16.247.44,SJC,North America,San Jose,193 ms
104.24.220.45,PHX,North America,Phoenix,193 ms
104.25.198.161,PHX,North America,Phoenix,193 ms
104.17.7.56,SJC,North America,San Jose,193 ms
104.16.176.100,SJC,North America,San Jose,193 ms
104.26.14.153,HKG,Asia Pacific,Hong Kong,194 ms
104.18.169.186,SJC,North America,San Jose,194 ms
104.17.26.46,SJC,North America,San Jose,194 ms
104.16.113.22,SJC,North America,San Jose,194 ms
172.67.64.153,HKG,Asia Pacific,Hong Kong,194 ms
104.18.151.101,SJC,North America,San Jose,194 ms
104.21.104.138,LAX,North America,Los Angeles,194 ms
104.17.73.102,SJC,North America,San Jose,194 ms
104.16.36.187,SJC,North America,San Jose,194 ms
104.17.34.79,SJC,North America,San Jose,194 ms
104.16.22.108,SJC,North America,San Jose,194 ms
104.16.215.134,SJC,North America,San Jose,195 ms
172.67.18.233,SJC,North America,San Jose,195 ms
104.18.81.98,SJC,North America,San Jose,195 ms
104.25.231.34,SJC,North America,San Jose,195 ms
104.18.107.16,SJC,North America,San Jose,195 ms
104.16.52.156,SJC,North America,San Jose,195 ms
104.19.128.137,SJC,North America,San Jose,195 ms
104.16.120.137,SJC,North America,San Jose,195 ms
104.16.133.229,SJC,North America,San Jose,195 ms
172.67.111.212,SJC,North America,San Jose,195 ms
104.27.86.132,SJC,North America,San Jose,195 ms
104.16.204.217,SJC,North America,San Jose,195 ms
104.19.181.200,SJC,North America,San Jose,196 ms
104.27.38.40,SJC,North America,San Jose,196 ms
104.16.197.103,SJC,North America,San Jose,196 ms
172.67.158.228,PHX,North America,Phoenix,196 ms
104.18.158.239,SJC,North America,San Jose,196 ms
104.24.49.242,PHX,North America,Phoenix,196 ms
104.21.57.236,PHX,North America,Phoenix,196 ms
104.25.219.237,SJC,North America,San Jose,196 ms
104.22.48.161,SJC,North America,San Jose,196 ms
172.67.175.180,PHX,North America,Phoenix,196 ms
172.67.146.155,PHX,North America,Phoenix,196 ms
104.16.94.153,SJC,North America,San Jose,196 ms
104.18.183.207,SJC,North America,San Jose,196 ms
104.22.55.106,PHX,North America,Phoenix,196 ms
104.18.148.148,SJC,North America,San Jose,196 ms
104.16.225.165,SJC,North America,San Jose,196 ms
172.67.110.59,SJC,North America,San Jose,197 ms
104.17.197.250,SJC,North America,San Jose,197 ms
104.26.15.30,HKG,Asia Pacific,Hong Kong,197 ms
104.23.142.113,PDX,North America,Portland,197 ms
104.25.153.156,SJC,North America,San Jose,197 ms
104.24.161.23,PHX,North America,Phoenix,197 ms
104.21.206.166,PHX,North America,Phoenix,197 ms
104.21.3.252,PHX,North America,Phoenix,197 ms
104.18.250.81,SJC,North America,San Jose,197 ms
172.67.72.105,HKG,Asia Pacific,Hong Kong,198 ms
104.16.47.144,SJC,North America,San Jose,198 ms
104.19.171.14,SJC,North America,San Jose,198 ms
172.67.214.194,PHX,North America,Phoenix,198 ms
104.18.110.27,SJC,North America,San Jose,198 ms
104.18.10.164,SJC,North America,San Jose,198 ms
104.18.53.244,LAX,North America,Los Angeles,198 ms
104.24.27.136,SJC,North America,San Jose,198 ms
104.17.117.219,SJC,North America,San Jose,198 ms
104.18.86.95,SJC,North America,San Jose,198 ms
104.17.3.44,SJC,North America,San Jose,198 ms
104.17.123.23,SJC,North America,San Jose,198 ms
104.19.148.133,SJC,North America,San Jose,198 ms
104.17.207.118,SJC,North America,San Jose,198 ms
172.67.176.186,PHX,North America,Phoenix,198 ms
104.27.43.54,PHX,North America,Phoenix,199 ms
104.17.198.26,SJC,North America,San Jose,199 ms
172.67.133.144,SJC,North America,San Jose,199 ms
104.16.235.250,SJC,North America,San Jose,199 ms
104.21.100.239,PHX,North America,Phoenix,199 ms
104.18.212.222,SJC,North America,San Jose,199 ms
104.19.184.60,SJC,North America,San Jose,199 ms
104.25.118.133,PHX,North America,Phoenix,199 ms
104.18.61.171,LAX,North America,Los Angeles,199 ms
172.67.206.116,PHX,North America,Phoenix,199 ms
104.19.220.90,SJC,North America,San Jose,199 ms
104.16.232.43,SJC,North America,San Jose,199 ms
104.18.216.117,SJC,North America,San Jose,199 ms
172.67.212.59,PHX,North America,Phoenix,199 ms
172.67.39.235,SJC,North America,San Jose,199 ms
172.64.86.92,PHX,North America,Phoenix,199 ms
104.27.31.42,SJC,North America,San Jose,199 ms
104.21.71.146,LAX,North America,Los Angeles,200 ms
104.27.199.64,SJC,North America,San Jose,200 ms
104.17.81.203,SJC,North America,San Jose,200 ms
104.18.186.7,SJC,North America,San Jose,200 ms
104.16.160.237,SJC,North America,San Jose,200 ms
104.23.105.41,SJC,North America,San Jose,200 ms
104.16.145.242,SJC,North America,San Jose,200 ms
104.21.27.246,PHX,North America,Phoenix,200 ms
104.19.233.230,SJC,North America,San Jose,200 ms
172.67.226.73,PHX,North America,Phoenix,200 ms
172.67.28.52,SJC,North America,San Jose,200 ms
104.18.249.10,SJC,North America,San Jose,200 ms
104.27.55.245,PHX,North America,Phoenix,200 ms
172.67.183.17,PDX,North America,Portland,200 ms
104.16.244.194,SJC,North America,San Jose,201 ms
104.26.13.104,HKG,Asia Pacific,Hong Kong,201 ms
104.21.66.253,PHX,North America,Phoenix,201 ms
104.19.217.114,SJC,North America,San Jose,201 ms
104.27.60.113,SJC,North America,San Jose,201 ms
104.17.239.59,SJC,North America,San Jose,201 ms
104.18.213.15,SJC,North America,San Jose,201 ms
104.16.105.151,SJC,North America,San Jose,201 ms
104.17.8.224,SJC,North America,San Jose,201 ms
104.25.197.105,SJC,North America,San Jose,201 ms
104.19.160.13,SJC,North America,San Jose,201 ms
104.17.133.236,SJC,North America,San Jose,201 ms
104.17.143.1,SJC,North America,San Jose,201 ms
172.67.43.253,SJC,North America,San Jose,201 ms
172.67.68.147,HKG,Asia Pacific,Hong Kong,201 ms
172.67.75.175,HKG,Asia Pacific,Hong Kong,201 ms
104.25.8.73,PHX,North America,Phoenix,201 ms
104.17.164.73,SJC,North America,San Jose,201 ms
104.27.71.106,PHX,North America,Phoenix,202 ms
104.21.200.8,PHX,North America,Phoenix,202 ms
104.25.199.179,SJC,North America,San Jose,202 ms
104.24.224.71,PHX,North America,Phoenix,202 ms
104.18.246.163,SJC,North America,San Jose,202 ms
104.16.74.244,SJC,North America,San Jose,202 ms
104.19.167.73,SJC,North America,San Jose,202 ms
104.19.166.176,SJC,North America,San Jose,202 ms
104.24.232.200,PHX,North America,Phoenix,202 ms
104.16.150.96,SJC,North America,San Jose,202 ms
172.67.225.187,PHX,North America,Phoenix,202 ms
172.67.36.206,SJC,North America,San Jose,202 ms
104.24.254.215,SJC,North America,San Jose,202 ms
104.16.121.165,SJC,North America,San Jose,202 ms
104.16.118.127,SJC,North America,San Jose,202 ms
104.17.158.115,SJC,North America,San Jose,202 ms
104.18.176.142,SJC,North America,San Jose,203 ms
104.16.181.97,SJC,North America,San Jose,203 ms
104.18.194.182,SJC,North America,San Jose,203 ms
104.25.75.10,SJC,North America,San Jose,203 ms
104.18.196.120,SJC,North America,San Jose,203 ms
104.18.54.250,LAX,North America,Los Angeles,203 ms
104.17.44.7,SJC,North America,San Jose,204 ms
104.16.152.82,SJC,North America,San Jose,204 ms
104.17.110.26,SJC,North America,San Jose,204 ms
104.16.243.169,SJC,North America,San Jose,204 ms
104.16.63.74,SJC,North America,San Jose,204 ms
172.67.56.187,SJC,North America,San Jose,204 ms
104.16.38.177,SJC,North America,San Jose,205 ms
104.18.56.252,LAX,North America,Los Angeles,205 ms
104.27.57.104,SJC,North America,San Jose,205 ms
104.17.236.227,SJC,North America,San Jose,205 ms
104.17.242.209,SJC,North America,San Jose,205 ms
104.27.48.101,SJC,North America,San Jose,205 ms
172.67.224.113,SJC,North America,San Jose,205 ms
104.16.112.91,SJC,North America,San Jose,205 ms
172.67.196.220,SJC,North America,San Jose,205 ms
104.16.16.215,SJC,North America,San Jose,205 ms
104.24.250.213,SJC,North America,San Jose,205 ms
104.27.194.237,PHX,North America,Phoenix,206 ms
104.16.92.212,SJC,North America,San Jose,206 ms
104.18.173.133,SJC,North America,San Jose,206 ms
104.16.114.108,SJC,North America,San Jose,206 ms
172.67.58.168,SJC,North America,San Jose,206 ms
104.17.59.190,SJC,North America,San Jose,207 ms
104.25.148.93,SJC,North America,San Jose,207 ms
104.27.106.123,SJC,North America,San Jose,207 ms
104.16.107.70,SJC,North America,San Jose,207 ms
104.26.6.101,HKG,Asia Pacific,Hong Kong,207 ms
104.18.157.60,SJC,North America,San Jose,207 ms
104.19.168.204,SJC,North America,San Jose,207 ms
104.27.70.239,PHX,North America,Phoenix,207 ms
104.16.123.252,SJC,North America,San Jose,208 ms
104.27.96.158,SJC,North America,San Jose,208 ms
104.16.95.10,SJC,North America,San Jose,208 ms
104.16.46.245,SJC,North America,San Jose,208 ms
104.16.186.155,SJC,North America,San Jose,208 ms
104.27.88.102,SJC,North America,San Jose,208 ms
104.18.204.157,SJC,North America,San Jose,208 ms
190.93.245.128,SJC,North America,San Jose,208 ms
172.67.102.226,SJC,North America,San Jose,209 ms
104.16.100.8,SJC,North America,San Jose,209 ms
104.16.200.226,SJC,North America,San Jose,209 ms
162.159.34.174,SEA,North America,Seattle,209 ms
162.159.43.137,SEA,North America,Seattle,209 ms
104.18.181.73,SJC,North America,San Jose,209 ms
104.17.47.229,SJC,North America,San Jose,209 ms
104.25.108.196,SJC,North America,San Jose,209 ms
172.67.125.197,PHX,North America,Phoenix,209 ms
172.67.194.126,SJC,North America,San Jose,210 ms
104.17.85.51,SJC,North America,San Jose,210 ms
104.21.14.70,LAX,North America,Los Angeles,210 ms
104.21.97.25,LAX,North America,Los Angeles,210 ms
104.25.101.227,PDX,North America,Portland,210 ms
104.18.210.179,SJC,North America,San Jose,211 ms
104.21.208.98,LAX,North America,Los Angeles,211 ms
108.162.198.133,SJC,North America,San Jose,211 ms
104.17.63.236,SJC,North America,San Jose,211 ms
104.16.65.168,SJC,North America,San Jose,211 ms
104.27.72.48,SJC,North America,San Jose,211 ms
104.16.97.215,SJC,North America,San Jose,211 ms
104.16.90.121,SJC,North America,San Jose,211 ms
104.17.48.230,SJC,North America,San Jose,211 ms
104.18.248.88,SJC,North America,San Jose,211 ms
104.19.213.40,SJC,North America,San Jose,211 ms
172.67.71.236,HKG,Asia Pacific,Hong Kong,211 ms
172.67.189.139,PHX,North America,Phoenix,211 ms
172.67.216.2,SJC,North America,San Jose,211 ms
104.21.81.184,PDX,North America,Portland,212 ms
104.21.125.1,PDX,North America,Portland,212 ms
104.16.227.190,SJC,North America,San Jose,212 ms
172.64.228.132,ARN,Europe,Stockholm,212 ms
162.159.42.197,SEA,North America,Seattle,212 ms
104.27.73.133,PDX,North America,Portland,212 ms
104.18.77.194,SJC,North America,San Jose,212 ms
104.16.188.114,SJC,North America,San Jose,212 ms
104.27.110.171,PDX,North America,Portland,212 ms
104.25.111.32,PDX,North America,Portland,212 ms
104.19.173.52,SJC,North America,San Jose,212 ms
104.18.164.9,SJC,North America,San Jose,213 ms
104.24.136.13,PDX,North America,Portland,213 ms
104.19.109.114,SJC,North America,San Jose,213 ms
104.24.207.137,PDX,North America,Portland,213 ms
104.19.221.189,SJC,North America,San Jose,213 ms
104.23.139.204,PDX,North America,Portland,214 ms
